14096	2.197800	0.550900
14160	2.407100	0.574500
14224	2.426800	0.603200
14288	2.878800	0.686300
14352	2.385100	0.583200
14416	2.403500	0.585100
14480	2.553700	0.628700
14544	2.748100	0.637700
14608	3.441800	0.767700
14672	3.227800	0.766100
14736	3.227300	0.754500
14800	3.122700	0.742700
14864	3.253800	0.767900
14928	3.663600	0.834700
14992	3.612400	0.822700
15056	3.367000	0.779300
15120	3.250400	0.771200
