1280 13.807600 7.753800
1312 10.605200 8.206400
1344 11.359800 8.615300
1376 12.122400 9.054000
1408 14.571300 10.151100
1440 14.835600 11.625400
1472 15.199700 11.159700
1504 13.622200 10.383000
1536 37.638100 9.701400
