4048 65795018 12150855 51390335 12150856
4112 67940854 12552716 53078261 12552717
4176 70020119 12931785 54690151 12931786
4240 72233281 13346272 56431039 13346273
4304 74376734 13737055 58092681 13737056
4368 76657176 14164128 59886478 14164128
4432 78864848 14566636 61597903 14566636
4496 81212573 15006320 63444626 15006320
4560 83484449 15420542 65205819 15420542
