1  0.872500
2  1.542800
3  2.281600
4  2.875700
5  3.496400
6  3.983600
7  4.418100
8  5.020600
9  4.189600
10  3.767400
11  4.084000
12  4.339200
13  4.673000
14  5.062500
15  5.258000
16  4.458700
17  3.573500
18  3.888000
19  3.573500
20  3.857100
21  3.796800
22  3.983600
23  3.767400
24  4.016500
25  3.826700
26  3.857100
27  3.951200
28  3.888000
29  3.888000
30  4.024700
31  4.084000
32  4.084000
